ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MM,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
457.4,249.75,1909.45,310.85,731.55,846.35,351.75,1025.1,340.85,312.25,768.55,309.8,1157.2,429.3,894.85,648.5,616.6,1267.65,161.7,454.8,41.7,2238.75,422.75,1644.1,1339.15,364.85,1429.9,620.2,577.7,6098.7,198.95,938.45,109.0,689.55,721.1,1272.8,629.35,471.55,378.75,815.1,711.45,498.55,1129.85,166.25,715.3
445.15,254.55,1900.3,326.4,719.55,841.8,353.95,990.65,342.2,308.1,766.3,307.1,1174.3,446.05,905.05,674.65,605.6,1278.2,165.5,493.4,44.35,2228.9,412.5,1665.8,1337.55,366.2,1444.45,645.45,595.2,6150.9,197.55,965.35,112.15,687.55,743.2,1262.05,616.4,473.55,385.35,811.95,709.7,500.1,1104.05,166.9,713.25
456.5,267.8,1895.8,332.0,721.55,838.95,354.7,1000.9,336.05,313.3,803.05,302.1,1173.95,449.25,907.4,678.25,609.95,1283.9,164.05,509.25,45.4,2226.4,400.3,1693.6,1336.95,360.25,1461.85,658.95,608.4,6090.75,199.6,971.45,112.5,691.15,751.65,1302.9,595.45,478.05,390.0,789.5,711.25,501.7,1100.75,166.55,708.6
458.7,262.65,1870.55,331.05,723.8,829.6,360.4,1005.15,338.45,311.0,810.2,301.75,1174.35,432.0,907.6,705.2,609.9,1296.95,164.35,528.2,46.7,2230.6,404.25,1692.6,1330.55,355.15,1436.2,654.35,632.3,6036.0,199.95,969.2,113.5,698.85,775.15,1322.8,604.1,480.25,375.3,785.0,696.8,500.55,1104.9,163.45,727.85
455.55,262.9,1894.0,329.3,714.0,814.4,366.6,1005.25,336.95,313.0,837.25,302.45,1176.2,430.15,925.8,699.45,622.7,1262.25,166.65,534.45,48.65,2268.45,400.0,1682.85,1279.05,362.0,1448.1,681.3,613.85,6163.4,202.45,938.5,114.4,703.35,800.25,1324.35,621.5,480.9,367.65,785.95,698.05,487.85,1105.3,164.6,736.35
460.4,267.95,1907.75,334.4,692.0,832.55,372.15,1008.6,333.85,310.1,831.3,295.2,1161.65,425.15,925.25,676.5,632.65,1263.9,174.1,538.4,48.75,2264.55,408.6,1662.9,1294.7,367.85,1433.05,686.45,628.8,6064.2,199.95,941.7,113.3,707.75,789.95,1456.8,609.25,501.05,364.8,780.2,689.9,501.8,1119.45,170.65,723.75
461.55,276.6,1933.45,327.15,684.25,886.85,387.4,1007.75,338.1,317.95,846.3,294.6,1177.0,432.2,929.75,669.0,631.45,1287.95,171.2,520.4,47.25,2299.2,430.25,1671.2,1233.4,381.6,1445.7,678.1,622.1,6057.0,200.7,957.25,111.4,741.45,803.55,1395.8,616.1,526.9,373.15,785.1,713.75,535.4,1094.75,169.15,724.2
463.85,278.9,1931.5,325.7,681.3,893.85,387.1,1000.1,338.35,321.95,852.95,286.85,1195.4,430.8,927.45,676.75,626.95,1311.55,167.85,522.65,47.5,2356.05,434.4,1718.55,1277.55,403.0,1474.3,692.1,602.6,6104.65,200.5,967.15,113.2,714.5,810.55,1365.15,620.6,510.6,369.05,787.3,696.95,531.9,1098.1,165.9,731.9
464.75,278.45,1942.4,331.7,703.1,921.25,373.6,1021.4,337.2,315.55,846.55,295.55,1211.5,429.95,918.2,684.5,630.65,1333.7,167.5,513.3,46.5,2313.5,433.1,1736.05,1234.55,397.85,1476.25,682.85,616.9,5965.4,199.4,956.95,112.45,729.2,808.45,1375.6,620.65,501.65,383.1,770.3,692.3,526.8,1094.85,167.15,731.6
458.45,266.1,1949.7,328.8,686.75,944.9,367.3,1034.2,340.65,311.7,831.45,306.95,1241.4,450.55,906.0,674.15,615.0,1344.7,165.3,500.15,44.75,2291.5,434.15,1739.9,1251.35,388.75,1478.45,683.75,631.8,6003.6,198.2,950.5,112.05,725.75,805.75,1343.95,613.55,502.75,388.2,759.75,701.75,529.6,1078.25,169.65,721.75
468.15,259.85,1939.05,327.5,686.55,963.8,359.9,1050.8,332.2,320.9,803.6,304.85,1231.35,451.1,893.35,657.75,606.55,1332.45,161.9,478.1,43.45,2270.65,421.55,1723.5,1226.7,377.45,1491.55,677.6,629.5,5930.0,199.4,954.2,110.65,711.3,778.9,1307.75,610.05,478.55,387.95,765.4,692.25,504.0,1015.35,165.1,704.5
458.6,261.5,1931.7,341.75,677.2,958.95,352.25,1054.1,321.4,317.05,803.55,310.7,1261.45,439.9,897.9,654.3,608.65,1341.2,160.55,482.6,44.0,2264.1,418.95,1699.95,1202.7,374.85,1489.6,673.65,641.2,6035.45,199.55,959.15,110.0,707.65,777.05,1302.05,600.1,471.45,388.05,766.8,689.65,493.85,972.75,163.85,716.05
460.1,259.75,1912.8,350.2,679.0,960.15,362.3,1067.55,322.7,324.05,812.35,305.9,1293.85,438.65,909.15,660.25,626.2,1362.65,161.85,494.05,44.3,2315.0,428.0,1736.7,1190.25,378.05,1501.15,690.05,663.9,5995.6,199.15,956.25,107.85,719.45,807.25,1286.85,618.7,481.0,398.05,761.0,682.25,506.95,955.5,163.35,727.65
462.75,259.75,1944.7,346.8,681.25,939.9,362.5,1075.1,335.95,324.65,849.3,302.05,1335.1,447.35,950.95,661.15,654.0,1375.45,169.75,506.95,45.05,2293.4,424.05,1726.35,1107.7,367.1,1535.6,689.0,690.75,6001.35,198.85,953.9,108.0,717.6,817.4,1322.15,614.85,497.3,404.25,765.75,683.55,505.55,926.85,159.0,732.95
464.95,261.55,1912.95,348.75,677.9,941.45,359.95,1050.7,345.15,318.85,836.85,297.6,1315.55,438.35,937.45,660.2,693.1,1403.0,168.6,512.75,44.75,2261.45,413.8,1692.45,1132.15,373.1,1564.3,690.8,677.3,5902.2,198.5,951.1,105.75,704.2,811.05,1337.1,619.05,499.35,402.85,767.1,667.35,499.15,968.4,157.65,714.8
456.8,260.45,1920.85,361.65,680.15,970.6,354.0,1110.4,347.55,321.65,825.35,292.05,1294.0,426.15,939.3,647.2,679.75,1425.6,171.55,504.75,46.9,2249.95,420.95,1700.45,1127.9,387.65,1585.4,682.2,674.6,5986.6,202.65,957.45,109.1,699.8,807.05,1322.3,636.25,492.85,409.6,741.4,654.9,500.2,950.6,165.3,720.5
464.9,262.65,1901.5,355.55,664.5,961.65,361.85,1106.75,352.15,318.95,828.1,290.3,1299.65,428.6,939.75,656.1,678.4,1439.05,172.85,503.9,45.7,2317.9,424.35,1709.9,1206.3,376.35,1578.15,690.15,671.25,6005.1,203.2,1003.1,108.2,714.95,816.95,1337.45,631.1,494.35,414.35,770.25,658.3,504.9,945.45,165.25,724.25
469.35,262.75,1830.8,356.55,687.5,994.4,357.35,1096.25,349.55,329.25,825.3,290.9,1305.05,438.6,927.6,663.0,681.2,1414.75,168.7,507.6,45.7,2298.65,428.85,1694.8,1187.9,373.25,1589.05,699.55,683.3,6001.25,202.8,987.55,108.4,708.35,810.55,1378.3,616.5,492.95,408.85,756.3,637.2,500.95,947.05,165.85,728.95
465.2,261.55,1868.25,374.4,684.35,985.65,358.8,1097.2,348.5,333.35,820.45,289.5,1301.75,425.3,927.6,658.85,679.05,1400.25,167.7,498.2,44.4,2301.4,432.15,1684.45,1120.05,381.4,1587.5,709.65,668.25,6056.5,204.4,1000.2,107.5,705.75,805.4,1362.65,622.75,490.65,402.0,759.45,627.05,499.25,951.6,168.5,720.05
468.0,256.95,1894.7,393.15,681.85,1038.8,360.55,1099.65,359.1,331.45,825.7,290.1,1305.65,451.85,913.5,657.6,683.7,1395.0,166.9,491.55,45.2,2314.95,427.55,1690.2,1167.9,373.15,1603.2,712.35,649.65,6025.0,202.0,991.1,105.85,699.3,789.95,1391.6,609.15,477.0,393.0,765.6,636.95,495.15,967.55,169.25,362.55
472.45,249.85,1896.95,393.75,686.7,1070.9,360.3,1047.1,346.15,333.75,813.35,309.4,1296.65,456.5,909.25,648.6,681.45,1372.6,164.9,480.45,45.4,2285.2,424.75,1693.5,1170.1,371.45,1588.9,684.85,651.9,6096.35,201.75,966.05,107.2,685.15,778.25,1417.7,604.45,477.85,383.35,763.85,635.75,463.6,962.5,167.3,356.7
474.4,247.7,1935.35,387.5,680.7,1096.25,362.6,1051.9,350.75,327.45,800.25,304.75,1294.85,457.2,899.75,651.6,649.9,1370.05,162.0,488.25,47.2,2264.2,423.5,1696.85,1144.4,375.15,1576.15,688.6,689.75,6236.7,201.35,972.0,105.9,694.85,774.5,1411.25,624.5,473.35,376.0,745.75,607.9,481.55,939.2,175.95,353.25
468.7,245.4,1935.35,390.2,681.55,1068.6,356.35,1084.35,351.0,325.55,790.8,301.8,1297.3,450.5,885.4,649.45,650.2,1385.5,161.95,484.5,45.7,2271.8,421.3,1708.3,1066.3,384.45,1572.6,712.35,713.15,6176.8,199.25,996.1,103.1,696.35,781.65,1410.0,627.35,469.25,382.9,735.1,611.05,473.95,945.4,170.7,367.45
468.0,248.7,1936.5,409.7,701.1,1125.65,371.3,1123.8,349.95,329.95,795.7,301.65,1301.9,445.0,893.05,634.7,652.05,1363.45,163.6,481.6,48.4,2269.3,421.35,1716.6,1040.55,398.0,1564.75,728.0,698.75,6148.45,199.5,983.15,106.0,698.75,781.6,1409.3,632.45,472.65,389.0,721.5,611.15,490.65,954.45,163.15,359.55
483.25,249.6,1927.5,408.3,682.7,1108.75,357.3,1148.75,341.7,328.0,777.45,295.7,1284.1,440.75,871.7,638.8,643.55,1387.2,162.35,467.95,49.85,2301.2,420.4,1702.25,1130.25,391.0,1553.8,719.4,709.75,6219.8,198.75,968.7,106.55,700.35,770.8,1396.0,631.6,464.85,384.15,730.0,617.9,480.2,951.0,164.15,351.75
484.95,249.6,1902.85,424.65,682.3,1105.55,357.95,1147.95,344.25,326.45,793.15,296.15,1305.55,441.75,898.25,646.6,641.2,141.95,166.6,477.1,44.15,2346.9,418.95,1709.05,1166.15,380.1,1599.2,712.65,717.6,6212.05,198.1,976.45,111.3,707.6,787.85,1372.5,626.45,466.8,391.15,718.7,611.6,490.35,950.35,165.55,358.95
484.6,249.65,1839.6,435.6,691.25,1014.25,359.6,1152.1,341.85,323.05,800.2,296.15,1300.6,439.4,903.8,640.25,646.4,143.35,165.5,481.8,39.25,2376.1,418.35,1731.65,1160.15,373.25,1626.95,721.2,730.9,6219.3,197.95,981.85,112.9,719.4,796.3,1311.95,626.7,461.45,390.55,717.6,666.05,495.55,949.55,162.95,364.65
479.0,250.95,1845.35,450.3,703.35,976.3,368.85,1190.35,344.3,326.15,776.3,301.15,1301.55,445.55,918.5,631.85,666.05,143.15,167.9,483.85,41.0,2425.65,419.75,1731.75,1164.75,374.25,1615.8,362.4,710.95,6179.6,199.75,978.25,111.35,726.7,799.6,1340.35,631.8,469.3,393.2,699.55,666.9,487.4,956.1,162.35,372.2
478.35,257.15,1844.65,452.5,706.45,930.25,384.3,1214.5,347.35,323.5,781.3,297.45,1282.65,453.9,903.5,636.3,684.5,143.25,169.1,481.5,43.3,2385.7,423.95,1732.1,1187.35,378.9,1621.3,361.1,733.1,6367.65,198.25,978.3,108.3,730.5,806.1,1395.1,633.6,492.7,405.6,738.0,667.5,482.45,924.65,163.3,374.3
480.1,259.2,1820.9,446.55,702.4,1003.1,371.45,1184.95,355.1,329.4,773.95,296.5,1275.4,452.9,903.65,640.2,695.0,147.7,166.5,484.5,43.5,2354.75,432.25,1792.45,1211.8,391.65,1614.35,357.05,734.05,6422.5,197.2,991.65,107.65,730.35,817.05,1406.1,634.1,495.45,404.95,741.85,664.25,481.15,932.35,163.1,377.45
485.4,260.05,1842.4,466.2,701.4,996.45,366.6,1217.3,365.05,331.95,770.25,298.95,1280.4,466.5,901.8,642.5,703.45,147.45,165.7,488.0,43.2,2364.0,430.65,1827.15,1199.7,378.95,1615.15,357.9,733.9,6478.6,199.5,985.1,107.6,728.9,835.15,1338.25,640.0,495.4,406.3,750.8,689.4,478.65,937.25,159.9,378.0
491.25,262.95,1862.7,457.85,711.1,1018.95,385.0,1201.95,369.9,337.15,770.75,299.65,1301.05,458.25,937.3,655.85,701.25,147.35,166.55,505.25,42.05,2422.4,428.5,1819.6,1155.65,378.5,1641.55,365.55,770.15,6495.25,196.35,993.25,105.3,738.65,838.45,1332.35,643.2,511.25,409.45,743.05,673.55,479.15,938.4,156.7,373.25
491.95,267.1,1861.8,465.4,717.7,990.7,374.8,1203.05,364.15,337.95,785.15,300.05,1300.85,457.1,917.7,676.05,693.6,144.5,165.6,513.55,41.85,2417.2,429.15,1829.45,1170.25,374.35,1632.9,372.25,768.5,6337.55,196.05,991.75,109.85,741.65,857.7,1358.85,635.8,512.15,409.55,739.2,656.55,479.3,921.75,157.15,371.45
494.7,271.05,1902.25,460.05,721.1,995.45,373.8,1200.85,363.6,337.8,789.75,300.6,1356.55,478.0,932.6,677.35,698.25,146.25,169.25,516.45,41.55,2422.95,434.9,1869.95,1156.2,376.1,1663.95,375.6,758.2,6367.45,194.1,1006.05,108.15,752.5,869.1,1363.55,653.15,510.3,411.85,754.25,660.55,485.3,918.4,153.0,372.05
499.4,272.55,1920.9,450.45,722.1,999.55,381.05,1201.85,363.7,337.95,798.15,298.55,1353.45,469.45,961.45,687.25,691.6,145.85,169.25,518.5,42.05,2446.3,440.9,1895.4,1141.35,377.75,1637.3,371.4,779.85,6416.55,195.75,1006.85,110.35,752.3,882.45,1377.0,669.45,515.3,408.35,765.45,669.25,482.3,948.65,145.55,372.95
499.45,270.15,1946.35,425.9,715.3,1006.6,378.25,1200.0,360.25,337.8,802.9,295.75,1340.9,460.25,987.15,687.95,686.6,150.25,171.65,527.25,42.9,2445.7,431.65,1856.6,1151.55,383.35,1630.85,369.15,792.5,6256.1,196.4,996.45,110.3,740.95,898.5,1399.25,664.15,523.35,405.0,765.35,673.75,476.35,946.05,143.85,380.2
501.65,271.0,1917.05,433.8,728.55,940.1,382.7,1200.35,361.6,347.8,805.8,275.6,1398.6,447.05,1001.1,692.25,685.2,153.25,176.15,533.15,47.4,2450.55,433.45,1880.25,1177.05,381.0,1650.7,371.2,794.55,6151.95,194.9,999.7,110.05,760.8,902.85,1439.9,662.3,520.4,414.05,753.25,670.55,480.85,952.7,140.25,382.5
502.65,266.7,1921.95,430.4,717.45,894.95,388.1,1210.4,364.1,339.05,800.9,279.25,1390.65,464.25,1064.8,692.35,684.9,154.25,177.6,546.15,47.9,2446.95,435.0,1878.1,1177.05,380.55,1646.35,375.65,799.1,6210.65,194.8,1023.15,110.2,764.05,901.25,1467.1,659.9,523.8,421.8,750.2,678.9,484.5,948.6,143.85,382.55
505.95,268.7,1920.65,434.85,724.85,941.8,410.25,1156.2,368.4,334.15,810.2,287.05,1388.45,464.3,1052.3,708.4,697.2,159.75,177.15,555.4,47.35,2450.3,452.95,1940.1,1191.1,399.8,1652.05,370.25,817.3,6206.5,194.05,1021.7,110.9,764.2,911.9,1454.8,663.95,527.9,429.7,733.05,666.8,524.3,947.55,139.4,379.9
504.5,280.25,1957.9,442.0,720.5,917.7,406.1,1200.4,365.6,334.9,810.5,285.85,1379.15,456.85,1029.85,732.35,704.2,160.65,174.65,582.3,48.65,2503.6,449.6,1929.6,1167.7,400.4,1646.0,368.0,809.1,6569.4,193.25,1031.15,111.0,777.95,912.95,1480.5,666.05,522.35,428.15,750.5,676.3,524.6,944.9,141.75,376.35
498.0,286.45,1954.7,450.05,725.65,899.85,403.25,1202.8,355.25,336.65,803.9,286.55,1363.5,453.4,990.35,724.6,708.4,155.4,171.0,576.5,55.7,2461.95,446.9,140.2,1147.5,409.45,1625.9,362.65,822.8,6493.0,194.2,1041.45,111.35,782.25,918.95,1490.75,659.85,517.65,418.4,759.1,667.1,505.8,981.8,144.0,373.6
478.5,273.3,2005.0,445.9,710.9,883.55,395.75,1201.0,348.9,333.95,793.5,287.5,1311.2,455.25,966.75,691.8,691.95,144.65,164.8,573.15,56.25,2412.5,435.95,136.65,1099.55,415.8,1640.75,345.65,846.6,6536.5,193.55,996.5,111.15,754.45,891.65,1487.9,649.45,500.15,401.85,781.0,677.7,466.0,974.6,144.1,356.05
484.8,267.55,1986.55,444.35,711.05,866.7,398.9,1199.7,346.45,331.3,780.4,282.4,1342.25,470.15,955.85,669.95,699.6,145.7,169.85,574.55,53.6,2398.55,439.85,137.55,1029.95,411.95,1605.4,350.75,855.15,6463.3,193.8,989.55,110.15,747.75,889.95,1455.65,642.05,512.4,402.45,766.1,701.0,473.9,979.25,148.5,357.8
498.55,273.9,1959.0,441.1,714.0,834.05,398.85,1214.25,359.45,333.3,800.95,282.65,1352.95,492.5,988.95,679.2,713.4,150.5,176.15,575.85,53.75,2486.35,448.0,143.15,985.8,416.45,1598.25,368.6,836.2,6328.65,198.55,1020.15,110.0,780.25,914.7,1440.85,651.6,520.35,416.1,774.8,685.3,495.65,984.05,149.45,373.75
509.95,278.85,1966.7,438.85,698.8,834.25,400.9,1219.15,359.55,333.85,807.3,291.2,1346.9,484.6,1001.75,682.25,715.3,149.55,180.85,590.35,52.2,2477.8,450.2,141.8,942.2,406.45,1572.0,364.95,836.35,6316.3,196.45,1041.65,110.15,788.0,928.75,1438.15,657.45,546.1,416.95,775.3,685.35,491.5,981.0,148.95,376.2
509.0,274.25,1974.3,435.3,709.6,859.4,416.55,1213.95,363.3,334.65,810.7,285.25,1341.55,460.15,1037.85,696.0,726.95,149.35,184.55,599.4,51.4,2470.8,455.2,140.7,995.7,404.55,1574.0,371.1,788.75,6354.5,195.4,1070.0,108.35,800.45,936.85,1461.4,659.9,536.9,417.4,783.2,685.7,493.5,982.85,145.1,372.25
495.45,263.6,1994.9,417.55,707.8,902.05,411.5,1318.8,380.8,333.5,837.6,281.15,1320.4,453.7,1019.75,696.0,744.05,147.2,185.3,598.95,53.95,2526.2,457.8,138.4,1002.7,413.4,1576.35,371.85,754.15,6337.4,195.95,1076.95,108.1,808.3,940.95,1454.95,651.85,535.95,417.8,787.7,686.0,490.05,960.1,144.95,375.95
504.7,265.8,2008.7,422.15,709.65,912.95,404.9,1257.45,379.9,338.0,851.7,285.05,1321.55,459.85,1039.4,685.15,741.3,147.0,181.15,601.7,56.05,2515.3,451.9,136.75,969.55,422.3,1588.9,377.5,798.6,6290.5,197.55,1061.0,105.55,793.55,938.2,1471.5,669.05,534.25,423.5,778.65,688.35,489.35,969.5,148.7,371.45
509.4,261.55,1972.9,442.4,715.05,908.6,410.3,1243.9,390.7,332.3,881.9,282.9,1328.6,468.1,1018.45,676.65,748.55,151.55,185.9,593.4,55.65,2553.05,453.9,136.9,975.3,424.7,1577.8,389.25,803.0,6173.9,195.6,1072.3,101.1,794.25,945.35,1448.15,656.05,553.4,426.0,786.3,689.25,512.75,957.4,144.75,380.05
510.95,266.4,1977.85,450.25,720.6,905.0,406.55,1274.3,380.85,328.85,911.7,277.5,1341.3,452.65,1023.55,709.9,763.4,152.8,184.05,590.35,56.45,2627.85,460.2,136.95,1015.45,422.7,1572.3,392.55,809.35,6276.05,196.05,1078.7,102.85,806.65,958.5,1525.7,663.15,568.8,433.1,773.45,687.35,517.4,955.8,144.85,401.0
519.45,258.25,1981.1,459.25,715.2,900.1,413.45,1247.8,379.5,331.0,909.05,276.05,1354.45,450.2,1030.4,702.65,756.85,149.4,180.65,562.1,58.05,2639.95,451.75,131.5,1052.95,430.4,1617.6,406.6,803.15,6217.75,196.6,1073.8,91.35,802.05,946.9,1518.35,662.05,571.2,424.4,758.5,694.8,509.8,945.75,138.9,404.4
524.85,253.2,2021.45,450.35,715.25,906.45,424.55,1247.4,377.2,332.55,921.35,265.9,1332.85,443.9,1000.9,682.05,743.75,146.0,175.05,534.5,58.05,2609.1,470.95,127.7,1043.3,427.1,1620.0,391.95,814.0,6251.15,199.65,1040.15,93.3,790.85,925.4,1515.95,651.65,555.5,403.75,764.75,701.3,494.4,931.65,134.95,390.35
518.4,256.4,2014.05,455.3,727.55,917.55,416.2,1226.35,366.95,332.2,939.6,263.05,1313.7,456.95,994.55,678.55,731.05,146.95,180.1,529.95,57.05,2572.45,470.15,126.4,1012.95,446.1,1629.55,382.7,839.35,6165.65,199.45,1046.2,93.55,788.4,916.75,1478.6,647.85,546.3,395.35,753.8,708.3,493.55,923.8,139.3,388.25
502.6,260.5,2039.6,454.25,742.55,946.95,409.05,1257.1,363.25,330.45,965.05,263.0,1280.75,459.75,983.8,688.25,743.4,142.8,180.2,531.4,55.9,2622.3,467.8,128.8,1031.8,483.15,1592.65,381.0,831.65,6168.95,202.65,1029.2,93.3,782.95,903.45,1487.3,644.9,539.15,388.2,751.0,734.35,487.55,878.7,146.3,394.4
501.7,258.85,2072.35,454.05,766.3,915.85,412.2,1247.45,368.0,324.35,937.6,269.3,1269.8,460.45,991.9,689.8,729.4,141.25,178.7,538.55,53.9,2682.9,464.1,127.65,1014.3,463.4,1599.55,381.65,808.55,6111.4,207.6,1054.8,96.0,788.8,937.9,1423.45,655.1,558.8,394.2,732.0,727.05,494.15,879.3,155.2,399.05
501.05,253.35,2058.0,453.15,788.05,910.05,408.4,1221.25,368.3,323.75,899.95,257.8,1230.75,453.95,981.6,677.9,703.25,136.85,175.15,525.65,54.9,2622.65,460.95,128.35,963.05,471.35,1615.05,373.3,839.4,6072.3,205.9,1031.4,95.1,775.25,923.3,1441.45,660.1,540.75,376.3,743.8,731.0,486.95,866.6,150.6,389.35
499.4,257.6,2083.6,454.75,781.5,914.75,398.45,1200.2,369.35,324.55,895.9,253.9,1211.3,450.95,985.85,659.4,689.95,132.1,173.2,506.25,55.5,2601.5,452.45,125.2,896.4,474.65,1591.9,365.55,828.3,6174.8,206.9,992.6,96.15,763.85,910.5,1426.5,659.8,534.45,379.0,739.0,736.6,477.85,870.55,147.15,385.95
512.8,252.8,2065.2,471.65,788.4,939.5,400.85,1200.6,386.7,328.3,876.0,256.3,1191.35,473.35,979.4,654.4,696.0,129.55,175.65,500.35,53.3,2591.75,450.5,124.05,905.5,472.95,1549.35,365.45,834.1,6034.2,206.45,989.3,97.1,771.0,924.15,1390.2,657.85,526.8,384.35,759.15,721.9,471.6,867.0,149.35,382.55
501.45,252.05,2053.6,518.8,780.7,923.95,403.55,1229.25,396.8,329.25,855.05,256.8,1171.55,454.95,983.25,657.75,716.45,130.7,175.75,496.65,53.25,2530.55,453.55,124.55,899.35,466.85,1538.85,365.6,863.9,5986.45,206.35,981.95,98.0,756.45,912.25,1395.5,655.3,519.6,374.85,764.6,718.6,460.7,863.15,158.05,373.3
500.55,250.55,2053.35,513.25,782.65,916.85,392.6,1176.2,382.8,331.0,816.65,250.85,1147.3,420.85,973.9,647.65,688.6,126.9,168.7,497.6,54.1,2503.7,440.4,120.25,929.95,464.0,1526.9,365.7,839.05,6084.6,205.3,948.8,96.5,747.3,889.2,1405.05,641.75,503.8,361.55,776.8,721.5,433.5,865.1,161.65,368.3
503.55,236.2,2028.9,510.95,770.5,920.45,394.45,1139.9,374.7,327.45,827.15,250.65,1124.1,418.85,950.85,643.9,698.4,122.85,168.65,496.9,53.95,2538.6,449.65,116.5,926.3,488.05,1517.35,365.25,832.7,6082.3,208.0,938.7,96.45,748.15,868.4,1408.9,622.55,501.9,358.6,774.45,718.0,418.95,862.35,164.95,368.7
504.95,234.85,2022.6,501.3,785.35,940.65,395.7,1174.95,369.35,328.4,839.55,252.0,1114.75,419.2,923.7,647.65,743.1,123.9,171.3,506.55,53.6,2553.2,450.1,121.3,896.15,506.05,1546.8,368.8,848.2,6280.15,208.35,956.9,97.6,771.2,886.65,1418.35,654.4,512.85,367.4,791.7,710.75,447.3,858.25,159.55,385.45
499.45,229.2,2031.3,504.05,783.4,958.75,405.75,1188.35,364.6,332.45,807.85,251.85,1118.15,422.1,912.9,635.5,726.85,121.0,167.2,497.6,54.15,2511.3,460.05,117.15,898.1,508.55,1544.25,359.2,938.2,6196.25,207.4,926.2,98.1,757.1,864.3,1410.35,594.95,517.85,352.3,774.65,712.75,426.25,854.8,157.25,372.75
501.45,230.0,2022.15,505.0,780.0,973.2,404.05,1172.95,367.55,332.75,843.55,246.5,1112.2,437.15,910.6,630.65,715.6,122.45,167.45,503.95,61.75,2521.3,465.95,118.15,822.6,510.3,1563.9,361.15,999.9,6141.6,209.3,930.5,97.8,767.6,884.95,1410.05,600.65,520.15,350.5,774.65,706.45,426.7,857.2,166.0,377.2
494.35,227.85,2007.55,517.05,770.65,1036.15,402.1,1141.85,373.85,328.45,822.5,251.65,1152.35,443.05,926.8,630.1,705.35,121.55,165.35,510.8,60.45,2510.15,460.05,116.45,782.35,512.65,1571.0,361.4,1041.85,6056.35,214.6,930.9,97.95,763.55,884.75,1406.35,591.65,498.4,346.9,782.1,706.55,423.85,854.95,168.1,376.7
489.8,220.75,2004.4,503.2,779.9,1058.75,385.1,1160.45,359.55,327.65,802.2,253.0,1100.4,463.25,944.35,624.6,721.05,119.05,162.3,479.9,56.3,2466.25,458.6,115.7,833.7,505.15,1529.35,365.05,969.25,6023.55,219.5,935.6,95.7,750.3,830.95,1405.4,562.75,484.25,337.6,833.65,708.75,400.5,844.7,164.85,373.6
473.0,228.3,2000.55,508.95,783.65,988.15,379.65,1159.0,347.65,322.3,792.45,256.65,1103.25,457.2,938.95,610.95,696.3,118.0,157.65,485.5,52.05,2415.4,445.05,115.45,860.1,472.3,1606.9,361.55,961.95,5949.0,217.0,918.65,93.85,741.6,810.5,1350.55,591.95,461.6,330.8,826.7,717.15,395.15,845.1,163.6,356.9
483.95,239.25,2016.05,517.5,793.05,954.3,367.6,1206.55,360.35,327.9,807.9,253.0,1121.85,462.95,967.9,606.65,707.9,114.65,161.45,498.6,49.0,2521.95,440.35,120.2,887.9,474.1,1661.05,359.0,973.35,5858.8,216.95,929.05,97.3,762.5,839.1,1350.0,599.7,472.0,339.4,827.25,713.1,496.8,840.8,161.0,364.6
499.1,237.3,2014.15,515.15,797.75,904.8,373.25,1203.2,363.15,321.1,823.3,250.05,1125.4,478.9,969.65,629.45,706.55,117.05,162.4,498.65,49.85,2538.35,449.8,121.35,898.15,479.45,1633.6,359.65,957.9,5879.15,219.45,931.6,97.65,766.2,838.85,1305.05,603.25,485.2,340.15,843.0,716.85,514.7,843.6,161.6,364.5
497.0,238.95,2003.35,546.95,799.7,910.5,378.25,1221.75,359.3,321.25,846.5,249.95,1177.8,469.65,1000.3,620.7,715.7,120.7,164.95,499.45,53.35,2586.5,454.95,125.2,897.85,484.45,1642.1,358.7,974.5,5868.1,217.95,930.15,99.0,777.7,830.1,1349.95,599.0,480.75,348.95,843.7,717.9,508.85,849.4,163.75,369.65
503.85,237.15,2004.65,545.2,816.2,905.8,388.7,1237.25,375.8,318.55,889.4,250.25,1218.4,495.85,1004.45,625.25,749.05,124.6,167.15,499.55,52.35,2638.35,460.3,126.15,921.75,489.45,1608.55,378.5,1003.85,5835.9,216.1,945.55,95.65,788.0,834.9,1351.95,606.6,493.1,363.65,839.3,725.2,543.1,844.05,166.0,377.15
505.1,238.55,1996.05,532.05,831.05,918.95,395.2,1256.55,380.6,318.8,888.4,250.05,1252.75,495.65,1040.75,638.0,788.7,125.15,169.65,504.7,51.0,2643.8,475.05,126.65,883.35,473.15,1631.4,384.6,1027.1,5857.05,216.6,963.1,96.35,790.45,833.1,1338.3,603.65,501.25,362.1,849.25,715.95,568.35,829.35,164.75,390.85
